id,title,description,link,condition,price,sale_price,availability,image_link,gtin,mpn,google_product_category,brand,product_type,shipping_weight,unit_pricing_measure,unit_pricing_base_measure,manufacturer,online_only,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,checkout_link_template
56702e7975627550501f0100,Corona Extra 12oz,"With a refreshing, smooth taste balanced between heavier European imports and lighter domestic beer, Corona is an even-keeled cerveza with fruity-honey aromas and a touch of malt. The flavor is crisp, clean and well balanced between hops and malt, a superior taste profile from superior ingredients.",https://capitalbeerwine.com/shop/product/corona-extra/56702e7975627550501f0100?option-id=b59b10296d0b948c7f4b97fee243b3074e9bdc6de642bdaa0774ae7e5a5a6329&utm_source=googleshopping&utm_medium=feed,new,20.99 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/667051ce78dca96456b53ff9/large.png?format=square,00080660956152,485,499676,Corona,beer > lager,3.5 lbs,354ml,750ml,Corona,n,,mexico,,,,https://capitalbeerwine.com/cart?product-option-id=b59b10296d0b948c7f4b97fee243b3074e9bdc6de642bdaa0774ae7e5a5a6329
573fad5d69702d34f5b67400,Santa Margherita Alto Adige Pinot Grigio 375ml,"Santa Margherita was the first company to vinify pink Pinot Grigio grapes as a white wine. In this process, the must does not remain in contact with the skins, from which it would otherwise take on the rusty color. Following a soft pressing, the must ferments for 10-15 days at 18 C (64). Once the fermentation is over, the wine is stored at a controlled temperature of 15 - 16 C (59 - 61 F) in stainless steel tanks until it is time to bottle.",https://capitalbeerwine.com/shop/product/santa-margherita-alto-adige-pinot-grigio/573fad5d69702d34f5b67400?option-id=a33d0fb585a8e03f7502c78d0812a866ca4ac350f79fd7f252955e4a66ea5611&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/626ea7cc7dceb6459bd6e061/large.png?format=square,00632987200052,1592,499676,Santa Margherita,wine > white,3.5 lbs,375ml,750ml,Santa Margherita,n,Pinot Grigio,white,,,,https://capitalbeerwine.com/cart?product-option-id=a33d0fb585a8e03f7502c78d0812a866ca4ac350f79fd7f252955e4a66ea5611
57aa552f69702d62945ff400,A To Z Riesling 750ml,"Gorgeously aromatic, greets with bright fresh citrus (lemon, mandarin orange, lime sherbet, grapefruit) and tropical aromas (green papaya, lychee, pineapple), as well as revealing hints of honeydew, pear, apple, quince, apricot, and floral and savory notes of honeysuckle, rose, bay leaves, sage, and tarragon. The wine initially zips across the palate with lively energy showing a rich texture, noticeable salinity, and notes of the same abundant fruits that greeted the nose. The juicy palate has lovely, mouth-watering acidity balanced by a touch of well-integrated residual sweetness, making it off-dry rather than sweet. A long finish brings the bottle designs promise of spring to the last sip.",https://capitalbeerwine.com/shop/product/a-to-z-riesling/57aa552f69702d62945ff400?option-id=ce6a400fbe592a0f022a210feaec21500826c19cfb7a0d559007e0935ce687db&utm_source=googleshopping&utm_medium=feed,new,20.99 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6669f63c9d82894053b9f242/large.png?format=square,00892931000248,26,499676,A To,wine > white,3.5 lbs,750ml,750ml,A To,n,Riesling,white wine,,,,https://capitalbeerwine.com/cart?product-option-id=ce6a400fbe592a0f022a210feaec21500826c19cfb7a0d559007e0935ce687db
59445a04ae8d6b70f553da4d,Rabble Cabernet Sauvignon 750ml,"Crafted from 100% Cabernet Sauvignon and aged in 20% new French oak, this wine shows ripe red fruits of plum, cherry and black berry. The purity of fruit is enhanced by nuanced notes of cocoa, cola, and vanilla with a hint of cedar, balanced out with subtle oak flavors and chewy tannins that linger on the finish.",https://capitalbeerwine.com/shop/product/rabble-cabernet-sauvignon/59445a04ae8d6b70f553da4d?option-id=261f50df6133714a41a37b46182c96e2d35fd071a56e95ac74aa57536985aaa5&utm_source=googleshopping&utm_medium=feed,new,24.14 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65d0017d3485832bffe0b102/large.png?format=square,00858031006016,1512,499676,Rabble,wine > red,3.5 lbs,750ml,750ml,Rabble,n,"Cabernet Sauvignon, Zinfandel",red,,,,https://capitalbeerwine.com/cart?product-option-id=261f50df6133714a41a37b46182c96e2d35fd071a56e95ac74aa57536985aaa5
5b05bc61b23084041b61b3f6,FitVine Sauvignon Blanc 750ml,"Made from estate grown Sauvignon Blanc grapes. Intense vineyard management and slow, extended secondary fermentation adds to this exceptionally dry yet fruity upfront wine, with light mineral undertones to create a unique yet characteristic finish.",https://capitalbeerwine.com/shop/product/fitvine-sauvignon-blanc/5b05bc61b23084041b61b3f6?option-id=e91dfa2d16a873cf3c5f11d6fe1aeb36f7ea4a02378b9b74bb8314e058bdcaa8&utm_source=googleshopping&utm_medium=feed,new,20.99 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/60e5a8444f25897bfd7b3875/large.png?format=square,00853086008039,2194,499676,FitVine Sauvignon,wine > white,3.5 lbs,750ml,750ml,FitVine Sauvignon,n,Sauvignon Blanc,white,,,,https://capitalbeerwine.com/cart?product-option-id=e91dfa2d16a873cf3c5f11d6fe1aeb36f7ea4a02378b9b74bb8314e058bdcaa8
5a862047baa713540f24fa31,Hampton Water Rose 750ml,"This Rose is fresh and lively with distinct minerality and a long-lasting finish, intensified by aging in French oak barrels. Its intense aromas of red fruit, citrus fruit, and spices make it another perfect companion to be shared among friends. Hampton Water proprietors Jesse and Jon Bon Jovi brought back the ",Hampton Water Makes a Splash Concert," to benefit The Roots Fund. Watch the exclusive pre-show wine tasting before the concert. Jesse and Jon tell stories, make drinks, and answer the viewers questions before Jon takes the stage",https://capitalbeerwine.com/shop/product/hampton-water-rose/5a862047baa713540f24fa31?option-id=88aa5a96841e7a3ff841825d780d16ad0e00a83fb05b7e3cd62a55121ac203f4&utm_source=googleshopping&utm_medium=feed,new,26.24 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5f60d3b8a3649428f8aae812/large.png?format=square,00812147021004,852,499676,Hampton Water,wine > rose,3.5 lbs,750ml,750ml,Hampton Water,n,"Grenache, Cinsault, Mourvédre, Syrah",rose,,
5963db0312f2fb51fb3d6761,Angry Orchard Crisp Apple 24oz,"Angry Orchard Crisp Apple has a bright, crisp apple flavor, just like biting into a fresh apple. It is a perfect balance of sweetness and bright acidity from culinary apples and dryness of traditional cider making apples, resulting in a complex, yet refreshing, hard cider.",https://capitalbeerwine.com/shop/product/angry-orchard-crisp-apple/5963db0312f2fb51fb3d6761?option-id=44d7f785e47191be993888253665c8605055f37b8b2396a71aa19e502a47accc&utm_source=googleshopping&utm_medium=feed,new,4.19 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/61bb8da036c59372e4ea8b85/large.png?format=square,00087692005407,67,499676,Angry Orchard,beer > cider,3.5 lbs,709ml,750ml,Angry Orchard,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=44d7f785e47191be993888253665c8605055f37b8b2396a71aa19e502a47accc
56ca74547562752ed5e30a00,DC Brau The Corruption IPA 12oz,"IPA with Columbus hops. The Corruption IPA opens with pleasant aromas of pine sap, grapefruit and burnt spruce that pay homage to its Northwest inspiration. ABV 6.5%",https://capitalbeerwine.com/shop/product/dc-brau-the-corruption-ipa/56ca74547562752ed5e30a00?option-id=c0be31568059cbd567bbd1857fbed8ce230ac8004c95f988dc9ff5af358b9dbe&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/62cece25117b160c3e40e838/large.png?format=square,00736211151032,530,499676,DC Brau,beer > ipa,3.5 lbs,354ml,750ml,DC Brau,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=c0be31568059cbd567bbd1857fbed8ce230ac8004c95f988dc9ff5af358b9dbe
56c28fe3756275139d050300,Meiomi Pinot Noir 750ml,"Meiomi Pinot Noir Red Wine offers unique structure and depth seldom seen in a pinot noir wine. This California wine is carefully crafted with premium grapes from the coastal state's most notable winegrowing regions and aged in French oak barrels, culminating in a beautifully integrated blend that allows the characteristics to enhance and build on each other. With a rich garnet color and a ruby edge, this dark red wine opens with aromas of jammy fruit and toasty oak. Each sip of this Meiomi wine offers expressive dark berry and juicy strawberry flavors accompanied by toasty mocha and vanilla flavors. The silky texture and balanced acidity of this California red wine make it a perfect tabletop companion to thin crust pizza, so enjoy a glass of wine with your favorite slice. This award-winning Meiomi Pinot Noir offers an unrivaled, full-bodied taste with a lengthy finish, no matter the meal. Serve this bottle of wine at your next get-together for an evocative and memorable impression. For optimal enjoyment of this delicious red wine, store this 750 mL wine bottle at room temperature, but chill it for approximately 60 minutes before serving at 55 to 58 degrees. Meiomi Pinot Noir distinguishes itself as an elegant, balanced, and flavor-forward wine unlike any other. Please enjoy our wines responsibly. 2023 Meiomi Wines, Acampo, CA",https://capitalbeerwine.com/shop/product/meiomi-pinot-noir/56c28fe3756275139d050300?option-id=023ae67d2658190e6facad1243b58f163760ec2207fd8aa238cc336bc73946e1&utm_source=googleshopping&utm_medium=feed,new,24.14 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65cdcb938359832bc302953a/large.png?format=square,00855165005076,1233,499676,Meiomi,wine > red,3.5 lbs,750ml,750ml,Meiomi,n,Pinot Noir,red,,,,https://capitalbeerwine.com/cart?product-option-id=023ae67d2658190e6facad1243b58f163760ec2207fd8aa238cc336bc73946e1
5521cef16561310003fb0000,Lustau Capataz Andres Cream Sherry 750ml,"Mahogany color with coppery reflections. Concentrated aromas of smoky wood, dates, dry figs and raisins. Fresh, silky with a balanced acidity. A tribute to Capataz Andres Perez, who worked at Lustau in the 60s as Cellar Master. This wine is a perfect companion to light desserts and cakes, but can also be served with blue cheeses or just on the rocks with an orange slice. Blend: 85% Palomino, 15% Pedro Ximenez",https://capitalbeerwine.com/shop/product/lustau-capataz-andres-cream-sherry/5521cef16561310003fb0000?option-id=620c74027b2525cd0bc5054cf4f7162ebf3cd84d91048c3c89ef858a583ca9a2&utm_source=googleshopping&utm_medium=feed,new,28.34 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65301f804769312b537c1265/large.png?format=square,00097985280008,1142,499676,Emilio Lustau,wine > sherry,3.5 lbs,750ml,750ml,Emilio Lustau,n,"Palomino, Pedro Ximenez",port/sherry/madeira,,,,https://capitalbeerwine.com/cart?product-option-id=620c74027b2525cd0bc5054cf4f7162ebf3cd84d91048c3c89ef858a583ca9a2
56c3371269702d27ed560200,Louis Jadot Beaujolais-Villages 750ml,"This crisp, fruit-forward, juicy wine has expressive aromas and flavors of ripe red berries, with nice weight in the mouth.",https://capitalbeerwine.com/shop/product/louis-jadot-beaujolais-villages/56c3371269702d27ed560200?option-id=dbdc9edb6baaac4854a67b8ff5e637fc38afc4ed6119bf3d6f9ac5f36d186a02&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/674f1f0f37f7ed290f614d6c/large.png?format=square,00084692400546,1129,499676,Louis Jadot,wine > red,3.5 lbs,750ml,750ml,Louis Jadot,n,Gamay,red,,,,https://capitalbeerwine.com/cart?product-option-id=dbdc9edb6baaac4854a67b8ff5e637fc38afc4ed6119bf3d6f9ac5f36d186a02
582b16b2b75f8424d28e146d,The Pinot Project Pinot Noir 750ml,"The Pinot Project began in 2009 with a vision: a wine for the palate, the pocket, and the people. Michael and Harmon Skurnik reached out to their friends in Californias Coastal Regions to help them craft a silky, fruit-forward, and well-balanced Pinot Noir. Since then, The Pinot Project has taken the wine world by storm! With their runaway success, the team has added a Pinot Grigio from Italy, and a Rose of Pinot Noir from France to the line-up.",https://capitalbeerwine.com/shop/product/the-pinot-project-pinot-noir/582b16b2b75f8424d28e146d?option-id=415087cf05a336c82d619ee3038687dd6df39321eb3f8ddee559b496b93a58c5&utm_source=googleshopping&utm_medium=feed,new,23.09 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/61ef33cef0e2203b84cf1fed/large.png?format=square,00747736492937,1777,499676,The Pinot Project,wine > red,3.5 lbs,750ml,750ml,The Pinot Project,n,Pinot Noir,red,,,,https://capitalbeerwine.com/cart?product-option-id=415087cf05a336c82d619ee3038687dd6df39321eb3f8ddee559b496b93a58c5
564bd7c269702d5e974e0000,Decoy Cabernet Sauvignon 750ml,"From its aromas of vibrant red and blue fruit to its silky tannins and balanced acidity, this is a lush and alluring Cabernet Sauvignon. On the palate, rich flavors of raspberry, ripe plum and blueberry carry the wine to a long, luxurious finish, with nuanced hints of oak and sweet baking spices.",https://capitalbeerwine.com/shop/product/decoy-cabernet-sauvignon/564bd7c269702d5e974e0000?option-id=2533ab3a77715f76124c686a3542d7ea7c82788495fd3e1528a20aeb5b1f8480&utm_source=googleshopping&utm_medium=feed,new,20.99 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65cff01a5c6b322bd15a5ab4/large.png?format=square,00669576019269,536,499676,Decoy,wine > red,3.5 lbs,750ml,750ml,Decoy,n,Cabernet Sauvignon,red,,,,https://capitalbeerwine.com/cart?product-option-id=2533ab3a77715f76124c686a3542d7ea7c82788495fd3e1528a20aeb5b1f8480
5e5eaf41fbbb7f06e5318989,Perrier Jouet Grand Brut Champagne 750ml,"Perrier Jouet Grand Brut epitomizes the heritage of Maison Perrier Jouet, perpetuating the Houses tradition of brut champagnes. It is a harmonious cuvee in which the luminous notes of Chardonnay are perfectly complemented by Champagnes two red grape varieties: Pinot Noir and Meunier.",https://capitalbeerwine.com/shop/product/perrier-jouet-grand-brut-champagne/5e5eaf41fbbb7f06e5318989?option-id=b620832eb3bd221931dc4035e71f247ca079f5073fa6e1f68278d77385fd6a6c&utm_source=googleshopping&utm_medium=feed,new,68.24 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65ce403d6c50802be742625a/large.png?format=square,00010986010351,2227,499676,Perrier Jouët,wine > sparkling,3.5 lbs,750ml,750ml,Perrier Jouët,n,"20% Chardonnay, 40% Pinot Noir, 40% Pinot Meunier",champagne and sparkling,,,,https://capitalbeerwine.com/cart?product-option-id=b620832eb3bd221931dc4035e71f247ca079f5073fa6e1f68278d77385fd6a6c
5521cef86561310003df0200,Dom Perignon Brut Champagne 2013 750ml,"Dom Perignon is vintage champagne only. Each vintage is a creation, singular and unique, that expresses both the character of the year, and the character of Dom Perignon. After at least eight years of elaboration in the cellars, the wine embodies the perfect balance of Dom Perignon, the Plenitude of harmony.",https://capitalbeerwine.com/shop/product/dom-pérignon-brut-champagne-2013/5521cef86561310003df0200?option-id=c492afa1c24a45ec0dbcc9f2198b95e27e3f23156547170a2479809876c1ba22&utm_source=googleshopping&utm_medium=feed,new,272.99 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6500c984d9c7df2bbeac7f00/large.png?format=square,00081753822422,596,499676,Dom Perignon,wine > sparkling,3.5 lbs,750ml,750ml,Dom Perignon,n,"Sparkling, Champagne",champagne and sparkling,,,,https://capitalbeerwine.com/cart?product-option-id=c492afa1c24a45ec0dbcc9f2198b95e27e3f23156547170a2479809876c1ba22
5824a412aa531646ac35f426,Austin Eastciders Original 12oz,"Crystal clear gold with a white head. Aroma is apples, white grapes, and funk. Taste is light/medium sweet, light sour.",https://capitalbeerwine.com/shop/product/austin-eastciders-original/5824a412aa531646ac35f426?option-id=733da7bb4b96c3cbfab915888abf99e0f107ea6e2e06586441f2e1a290cc3c8a&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/62ceb3753ca77506f7a7bd72/large.png?format=square,00858604005064,118,499676,Austin Eastciders,beer > cider,3.5 lbs,354ml,750ml,Austin Eastciders,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=733da7bb4b96c3cbfab915888abf99e0f107ea6e2e06586441f2e1a290cc3c8a
65d39be2c6581c34520bd4d7,Sun Cruiser Classic Iced Tea & Vodka 12oz,,"Introducing a new kind of hard tea. Sun Cruiser is made with real iced tea and real vodka for an incredibly refreshing, smooth, and easy drinking beverage. Let the Good Times Cruise.", Producer Notes,https://capitalbeerwine.com/shop/product/sun-cruiser-classic-iced-tea-vodka/65d39be2c6581c34520bd4d7?option-id=e7cb4114b8b074e82c46e96a054ddacdeeab9e50674990f6f4aff7cca4fb6430&utm_source=googleshopping&utm_medium=feed,new,13.64 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/66ce785ae71bc847f4fa8a8a/large.png?format=square,00087692020288,1728,499676,Sun Cruiser,spirits > rtd,3.5 lbs,354ml,750ml,Sun Cruiser,n,,seltzer,,
56ca93697562752ed56c1100,Sierra Nevada Pale Ale 12oz,"Sierra Nevada Pale Ale is a delightful interpretation of a classic style. It has a deep amber color and an exceptionally full-bodied, complex character. Generous quantities of premium Cascade hops give the Pale Ale its fragrant bouquet and spicy flavor.",https://capitalbeerwine.com/shop/product/sierra-nevada-pale-ale/56ca93697562752ed56c1100?option-id=0955e8279d54a78ff2d05da83366ebe125bb69584d8c2a7178384b6c2ac049f2&utm_source=googleshopping&utm_medium=feed,new,13.64 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/66688ac81eb36322113f6474/large.png?format=square,00083783375213,1627,499676,Sierra Nevada,beer > pale ale,3.5 lbs,354ml,750ml,Sierra Nevada,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=0955e8279d54a78ff2d05da83366ebe125bb69584d8c2a7178384b6c2ac049f2
